tweet_id,name,rating_numerator,rating_denominator,dog_stages
696900204696625153,Rosie,12.0,10.0,unknown
696894894812565505,None,9.0,10.0,unknown
696886256886657024,None,12.0,10.0,unknown
696877980375769088,Misty,9.0,10.0,pupper
696754882863349760,Reptar,10.0,10.0,unknown
696744641916489729,Klevin,10.0,10.0,unknown
696713835009417216,Trevith,9.0,10.0,pupper
696518437233913856,None,10.0,10.0,pupper
696488710901260288,None,12.0,10.0,unknown
696405997980676096,Berb,7.0,10.0,unknown
696100768806522880,None,10.0,10.0,pupper
695816827381944320,None,11.0,10.0,unknown
695794761660297217,Wyatt,13.0,10.0,unknown
695629776980148225,Calvin,8.0,10.0,unknown
695446424020918272,None,12.0,10.0,unknown
695409464418041856,Bob,10.0,10.0,unknown
695314793360662529,Colin,10.0,10.0,unknown
695095422348574720,None,12.0,10.0,pupper
695074328191332352,Lorenzo,11.0,10.0,pupper
695064344191721472,None,4.0,10.0,unknown
695051054296211456,Brian,6.0,10.0,unknown
694925794720792577,None,5.0,10.0,unknown
694905863685980160,Archie,10.0,10.0,unknown
694669722378485760,Phil,12.0,10.0,unknown
694352839993344000,Oliviér,10.0,10.0,unknown
694342028726001664,None,11.0,10.0,unknown
694329668942569472,Grady,9.0,10.0,pupper
694206574471057408,None,10.0,10.0,unknown
694183373896572928,Lola,9.0,10.0,unknown
694001791655137281,Chester,11.0,10.0,unknown
693993230313091072,None,12.0,10.0,unknown
693942351086120961,Kobe,10.0,10.0,unknown
693647888581312512,None,7.0,10.0,unknown
693642232151285760,Freddery,9.0,10.0,unknown
693629975228977152,None,12.0,10.0,pupper
693622659251335168,None,10.0,10.0,unknown
693590843962331137,Phil,3.0,10.0,pupper
693486665285931008,Lincoln,11.0,10.0,unknown
693280720173801472,Sadie,10.0,10.0,unknown
693267061318012928,Oscar,12.0,10.0,unknown
693262851218264065,None,11.0,10.0,pupper
693231807727280129,Bodie,9.0,10.0,unknown
693155686491000832,Dunkin,12.0,10.0,unknown
693109034023534592,None,11.0,10.0,unknown
693095443459342336,Milo,10.0,10.0,pupper
692919143163629568,None,9.0,10.0,unknown
692905862751522816,Wally,10.0,10.0,pupper
692901601640583168,None,10.0,10.0,unknown
692894228850999298,Tupawc,10.0,10.0,unknown
692828166163931137,None,12.0,10.0,pupper
692752401762250755,None,13.0,10.0,pupper
692568918515392513,Chester,12.0,10.0,unknown
692535307825213440,Amber,10.0,10.0,unknown
692530551048294401,Cody,10.0,10.0,unknown
692417313023332352,Herschel,7.0,10.0,pupper
692187005137076224,None,12.0,10.0,unknown
692158366030913536,Edgar,10.0,10.0,unknown
692041934689402880,Teddy,13.0,10.0,unknown
692017291282812928,Kingsley,9.0,10.0,unknown
691820333922455552,Brockly,8.0,10.0,unknown
691793053716221953,None,10.0,10.0,unknown
691756958957883396,None,10.0,10.0,unknown
691675652215414786,Richie,10.0,10.0,unknown
691483041324204033,None,5.0,10.0,unknown
691459709405118465,Leo,12.0,10.0,unknown
691444869282295808,Bailey,12.0,10.0,unknown
691416866452082688,None,13.0,10.0,unknown
691321916024623104,Molly,11.0,10.0,unknown
691096613310316544,None,11.0,10.0,unknown
691090071332753408,None,12.0,10.0,unknown
690989312272396288,None,12.0,10.0,unknown
690959652130045952,None,11.0,10.0,unknown
690938899477221376,None,10.0,10.0,unknown
690932576555528194,Buddy,12.0,10.0,unknown
690735892932222976,Peaches,13.0,10.0,unknown
690728923253055490,Vinscent,8.0,10.0,unknown
690690673629138944,Cedrick,10.0,10.0,unknown
690649993829576704,Hazel,11.0,10.0,unknown
690597161306841088,Lolo,11.0,10.0,unknown
690400367696297985,Eriq,10.0,10.0,unknown
690374419777196032,Phred,11.0,10.0,unknown
690360449368465409,None,9.0,10.0,unknown
690348396616552449,Oddie,12.0,10.0,unknown
690248561355657216,Maxwell,11.0,10.0,unknown
690021994562220032,Geoff,10.0,10.0,unknown
690015576308211712,None,12.0,10.0,pupper
690005060500217858,None,10.0,10.0,unknown
689999384604450816,Covach,10.0,10.0,unknown
689993469801164801,None,12.0,10.0,floofer
689977555533848577,None,12.0,10.0,unknown
689905486972461056,Gizmo,11.0,10.0,pupper
689877686181715968,Durg,9.0,10.0,unknown
689835978131935233,Fynn,11.0,10.0,unknown
689661964914655233,Luca,12.0,10.0,unknown
689659372465688576,Ricky,8.0,10.0,unknown
689623661272240129,Lucy,10.0,10.0,pupper
689599056876867584,None,11.0,10.0,unknown
689557536375177216,None,12.0,10.0,unknown
689517482558820352,Carl,12.0,10.0,unknown
689289219123089408,None,13.0,10.0,unknown
689283819090870273,Chipson,9.0,10.0,unknown
689280876073582592,Herald,10.0,10.0,unknown
689275259254616065,Lucky,10.0,10.0,unknown
689255633275777024,Ferg,10.0,10.0,unknown
689154315265683456,None,9.0,10.0,unknown
689143371370250240,Trip,10.0,10.0,pupper
688916208532455424,None,11.0,10.0,pupper
688908934925697024,Clarence,8.0,10.0,unknown
688898160958271489,None,10.0,10.0,unknown
688894073864884227,Hamrick,7.0,10.0,pupper
688828561667567616,Brad,9.0,10.0,unknown
688804835492233216,None,12.0,10.0,unknown
688789766343622656,Pubert,8.0,10.0,unknown
688547210804498433,Frönq,9.0,10.0,unknown
688519176466644993,None,12.0,10.0,pupper
688385280030670848,Louis,12.0,10.0,unknown
688211956440801280,Derby,13.0,10.0,unknown
688179443353796608,Lizzie,10.0,10.0,pupper
688116655151435777,None,10.0,10.0,unknown
688064179421470721,Kilo,11.0,10.0,unknown
687841446767013888,None,13.0,10.0,unknown
687826841265172480,Louis,12.0,10.0,unknown
687818504314159109,None,12.0,10.0,pupper
687807801670897665,Trooper,11.0,10.0,unknown
687732144991551489,Ember,11.0,10.0,unknown
687704180304273409,Blakely,9.0,10.0,pupper
687664829264453632,Opal,11.0,10.0,unknown
687494652870668288,Marq,7.0,10.0,unknown
687480748861947905,None,12.0,10.0,unknown
687476254459715584,Curtis,11.0,10.0,pupper
687460506001633280,Kramer,10.0,10.0,unknown
687399393394311168,Barry,10.0,10.0,unknown
687317306314240000,Tyrone,11.0,10.0,unknown
687312378585812992,None,7.0,10.0,pupper
687127927494963200,Gordon,9.0,10.0,unknown
687124485711986689,Samson,11.0,10.0,unknown
687109925361856513,Baxter,11.0,10.0,unknown
687102708889812993,None,5.0,10.0,unknown
687096057537363968,None,11.0,10.0,pupper
686947101016735744,Jackson,11.0,10.0,unknown
686760001961103360,None,12.0,10.0,pupper
686749460672679938,None,8.0,10.0,unknown
686730991906516992,None,12.0,10.0,unknown
686683045143953408,Mona,11.0,10.0,pupper
686618349602762752,Olivia,11.0,10.0,pupper
686606069955735556,Horace,10.0,10.0,unknown
686394059078897668,None,12.0,10.0,unknown
686386521809772549,Crimson,11.0,10.0,unknown
686377065986265092,Birf,10.0,10.0,pupper
686358356425093120,None,10.0,10.0,unknown
686286779679375361,None,12.0,10.0,unknown
686050296934563840,Flávio,11.0,10.0,unknown
686034024800862208,None,12.0,10.0,unknown
686007916130873345,None,11.0,10.0,pupper
686003207160610816,Hammond,3.0,10.0,unknown
685973236358713344,Lorelei,11.0,10.0,unknown
685943807276412928,None,8.0,10.0,pupper
685906723014619143,Olive,9.0,10.0,unknown
685667379192414208,Marty,9.0,10.0,pupper
685663452032069632,Brooks,12.0,10.0,unknown
685641971164143616,Otis,7.0,10.0,pupper
685547936038666240,None,14.0,10.0,pupper
685532292383666176,None,9.0,10.0,unknown
685325112850124800,None,10.0,10.0,unknown
685321586178670592,Rocky,10.0,10.0,unknown
685315239903100929,None,11.0,10.0,unknown
685307451701334016,Petrick,11.0,10.0,floofer
685268753634967552,Hubertson,10.0,10.0,pupper
685198997565345792,Alfie,11.0,10.0,unknown
685169283572338688,Gerbald,11.0,10.0,pupper
684959798585110529,Jerry,5.0,10.0,unknown
684940049151070208,Oreo,12.0,10.0,unknown
684926975086034944,Bruiser,11.0,10.0,unknown
684914660081053696,None,12.0,10.0,unknown
684902183876321280,Perry,11.0,10.0,unknown
684880619965411328,None,5.0,10.0,pupper
684830982659280897,None,13.0,10.0,pupper
684800227459624960,Theodore,11.0,10.0,unknown
684594889858887680,None,10.0,10.0,unknown
684588130326986752,None,12.0,10.0,pupper
684567543613382656,Bobby,4.0,10.0,unknown
684481074559381504,Pippa,10.0,10.0,unknown
684460069371654144,Jeph,10.0,10.0,unknown
684241637099323392,Obi,12.0,10.0,unknown
684222868335505415,None,121.0,110.0,unknown
684200372118904832,None,6.0,10.0,unknown
684195085588783105,Tino,9.0,10.0,unknown
684188786104872960,None,10.0,10.0,unknown
684177701129875456,Kulet,10.0,10.0,unknown
684147889187209216,Sweets,12.0,10.0,pupper
684122891630342144,None,11.0,10.0,unknown
684097758874210310,Lupe,10.0,10.0,unknown
683857920510050305,Sadie,10.0,10.0,unknown
683852578183077888,Tiger,10.0,10.0,unknown
683849932751646720,Jiminy,5.0,10.0,unknown
683834909291606017,None,9.0,10.0,pupper
683828599284170753,None,12.0,10.0,pupper
683773439333797890,Buddy,9.0,10.0,unknown
683742671509258241,Sebastian,11.0,10.0,unknown
683515932363329536,None,11.0,10.0,unknown
683498322573824003,Griffin,11.0,10.0,unknown
683481228088049664,Banjo,11.0,10.0,pupper
683462770029932544,None,8.0,10.0,pupper
683449695444799489,None,10.0,10.0,unknown
683391852557561860,Jack,11.0,10.0,unknown
683357973142474752,None,10.0,10.0,unknown
683142553609318400,Brandy,9.0,10.0,pupper
683111407806746624,Larry,10.0,10.0,pupper
683098815881154561,None,12.0,10.0,unknown
683078886620553216,None,9.0,10.0,pupper
683030066213818368,Lulu,10.0,10.0,unknown
682962037429899265,Darrel,7.0,11.0,unknown
682788441537560576,None,12.0,10.0,pupper
682750546109968385,Taco,9.0,10.0,unknown
682697186228989953,None,12.0,10.0,unknown
682662431982772225,Joey,11.0,10.0,unknown
682638830361513985,None,12.0,10.0,unknown
682429480204398592,None,8.0,10.0,unknown
682406705142087680,Patrick,7.0,10.0,pupper
682393905736888321,Kreg,11.0,10.0,unknown
682389078323662849,Brody,9.0,10.0,unknown
682303737705140231,Todo,9.0,10.0,unknown
682259524040966145,Jax,9.0,10.0,unknown
682242692827447297,Samson,11.0,10.0,unknown
682088079302213632,None,12.0,10.0,unknown
682059653698686977,Tess,11.0,10.0,unknown
682047327939461121,None,10.0,10.0,unknown
682032003584274432,Ulysses,11.0,10.0,unknown
682003177596559360,None,5.0,10.0,unknown
681981167097122816,Jimothy,12.0,10.0,unknown
681891461017812993,Charlie,10.0,10.0,pupper
681694085539872773,Bo,11.0,10.0,pupper
681679526984871937,None,7.0,10.0,pupper
681654059175129088,Toffee,12.0,10.0,pupper
681610798867845120,None,12.0,10.0,unknown
681579835668455424,Apollo,8.0,10.0,unknown
681523177663676416,Carly,12.0,10.0,unknown
681339448655802368,Asher,9.0,10.0,unknown
681320187870711809,Glacier,11.0,10.0,unknown
681302363064414209,Chuck,3.0,10.0,unknown
681297372102656000,None,12.0,10.0,unknown
681281657291280384,Sarge,11.0,10.0,unknown
681261549936340994,Panda,9.0,10.0,unknown
681242418453299201,Champ,10.0,10.0,unknown
681231109724700672,None,11.0,10.0,pupper
681193455364796417,Aspen,11.0,10.0,unknown
680970795137544192,None,9.0,10.0,unknown
680959110691590145,Ozzie,9.0,10.0,unknown
680940246314430465,Alice,4.0,10.0,unknown
680934982542561280,Sadie,10.0,10.0,unknown
680913438424612864,Griswold,11.0,10.0,unknown
680889648562991104,Cheesy,9.0,10.0,unknown
680836378243002368,Ellie,12.0,10.0,pupper
680805554198020098,None,9.0,10.0,unknown
680801747103793152,None,10.0,10.0,unknown
680798457301471234,Moofasa,6.0,10.0,unknown
680609293079592961,Brody,9.0,10.0,unknown
680583894916304897,Penny,8.0,10.0,unknown
680497766108381184,Percy,12.0,10.0,unknown
680494726643068929,None,11.26,10.0,unknown
680473011644985345,Hector,10.0,10.0,pupper
680440374763077632,None,11.0,10.0,unknown
680221482581123072,CeCe,10.0,10.0,unknown
680206703334408192,Toby,12.0,10.0,unknown
680191257256136705,None,11.0,10.0,pupper
680176173301628928,None,10.0,10.0,pupper
680161097740095489,Goliath,12.0,10.0,unknown
680145970311643136,Kawhi,10.0,10.0,pupper
680130881361686529,Reggie,10.0,10.0,unknown
680115823365742593,Ozzy,9.0,10.0,unknown
680100725817409536,None,11.0,10.0,pupper
680085611152338944,None,12.0,10.0,unknown
680070545539371008,Emmie,9.0,10.0,unknown
680055455951884288,Sammy,10.0,10.0,unknown
679877062409191424,Penelope,5.0,10.0,unknown
679872969355714560,Rocco,10.0,10.0,unknown
679862121895714818,None,11.0,10.0,unknown
679854723806179328,Bruce,7.0,10.0,unknown
679844490799091713,Willie,10.0,10.0,unknown
679828447187857408,None,13.0,10.0,pupper
679777920601223168,Rinna,10.0,10.0,pupper
679736210798047232,None,9.0,10.0,unknown
679729593985699840,Hunter,8.0,10.0,unknown
679722016581222400,Mike,8.0,10.0,unknown
679530280114372609,None,7.0,10.0,unknown
679527802031484928,None,11.0,10.0,pupper
679511351870550016,William,7.0,10.0,unknown
679503373272485890,Dwight,8.0,10.0,pupper
679475951516934144,Evy,9.0,10.0,unknown
679462823135686656,Hurley,11.0,10.0,unknown
679405845277462528,None,10.0,10.0,unknown
679158373988876288,Rubio,11.0,10.0,unknown
679148763231985668,None,8.0,10.0,unknown
679132435750195208,Louis,10.0,10.0,unknown
679111216690831360,None,12.0,10.0,unknown
679062614270468097,Chompsky,11.0,10.0,unknown
679047485189439488,None,9.0,10.0,unknown
679001094530465792,Rascal,11.0,10.0,unknown
678991772295516161,None,12.0,10.0,unknown
678969228704284672,Lola,11.0,10.0,unknown
678800283649069056,None,12.0,10.0,pupper
678798276842360832,Linda,7.0,10.0,unknown
678774928607469569,Tug,11.0,10.0,unknown
678767140346941444,Mia,8.0,10.0,unknown
678764513869611008,Wilson,10.0,10.0,unknown
678755239630127104,Dash,10.0,10.0,unknown
678740035362037760,Tango,6.0,10.0,unknown
678708137298427904,None,10.0,10.0,pupper
678675843183484930,None,2.0,10.0,unknown
678643457146150913,Grizz,10.0,10.0,unknown
678446151570427904,None,10.0,10.0,unknown
678424312106393600,Crystal,2.0,10.0,unknown
678410210315247616,Jerome,10.0,10.0,unknown
678399652199309312,None,12.0,10.0,unknown
678396796259975168,None,12.0,10.0,unknown
678389028614488064,Bella,11.0,10.0,pupper
678380236862578688,Crumpet,10.0,10.0,unknown
678341075375947776,None,12.0,10.0,pupper
678334497360859136,Rosie,10.0,10.0,unknown
678278586130948096,None,10.0,10.0,pupper
678255464182861824,Jessifer,9.0,10.0,unknown
678021115718029313,Reese,12.0,10.0,unknown
677961670166224897,Izzy,11.0,10.0,unknown
677918531514703872,None,10.0,10.0,unknown
677895101218201600,None,9.0,10.0,unknown
677716515794329600,None,144.0,120.0,unknown
677700003327029250,Ralph,10.0,10.0,unknown
677698403548192770,Sadie,9.0,10.0,unknown
677687604918272002,None,11.0,10.0,unknown
677673981332312066,None,9.0,10.0,unknown
677662372920729601,None,12.0,10.0,unknown
677644091929329666,None,11.0,10.0,unknown
677573743309385728,Sandy,10.0,10.0,unknown
677565715327688705,None,6.0,10.0,unknown
677557565589463040,None,10.0,10.0,pupper
677547928504967168,None,12.0,10.0,unknown
677530072887205888,Axel,9.0,10.0,unknown
677335745548390400,None,12.0,10.0,unknown
677334615166730240,None,9.0,10.0,unknown
677331501395156992,Humphrey,9.0,10.0,unknown
677328882937298944,Derek,10.0,10.0,unknown
677314812125323265,Tassy,10.0,10.0,unknown
677301033169788928,Juckson,5.0,10.0,unknown
677269281705472000,None,10.0,10.0,pupper
677228873407442944,Chuq,11.0,10.0,unknown
677187300187611136,None,9.0,10.0,unknown
676975532580409345,Cooper,11.0,10.0,unknown
676957860086095872,None,10.0,10.0,unknown
676949632774234114,Tyrus,8.0,10.0,unknown
676948236477857792,Karl,6.0,10.0,unknown
676946864479084545,None,12.0,10.0,unknown
676942428000112642,None,9.0,10.0,unknown
676936541936185344,None,8.0,10.0,pupper
676916996760600576,None,10.0,10.0,pupper
676897532954456065,None,5.0,10.0,unknown
676864501615042560,Ash,10.0,10.0,unknown
676821958043033607,None,11.0,10.0,unknown
676819651066732545,None,12.0,10.0,pupper
676811746707918848,Penny,9.0,10.0,unknown
676776431406465024,None,10.0,10.0,unknown
676617503762681856,None,13.0,10.0,pupper
676613908052996102,None,12.0,10.0,unknown
676606785097199616,None,12.0,10.0,unknown
676603393314578432,Godzilla,9.0,10.0,pupper
676593408224403456,None,11.0,10.0,pupper
676588346097852417,Bubbles,5.0,10.0,unknown
676582956622721024,Vinnie,8.0,10.0,unknown
676575501977128964,None,8.0,10.0,pupper
676533798876651520,None,12.0,10.0,unknown
676496375194980353,Griffin,9.0,10.0,unknown
676470639084101634,None,11.0,10.0,pupper
676440007570247681,None,11.0,10.0,unknown
676430933382295552,Duke,10.0,10.0,unknown
676263575653122048,None,10.0,10.0,pupper
676237365392908289,Winston,8.0,10.0,unknown
676219687039057920,Kenneth,10.0,10.0,unknown
676215927814406144,Herm,9.0,10.0,unknown
676191832485810177,None,10.0,10.0,unknown
676146341966438401,Bert,10.0,10.0,unknown
676121918416756736,None,8.0,10.0,unknown
676101918813499392,Striker,11.0,10.0,unknown
676098748976615425,None,3.0,10.0,unknown
676089483918516224,None,9.0,10.0,unknown
675898130735476737,None,10.0,10.0,pupper
675891555769696257,Donny,6.0,10.0,unknown
675888385639251968,None,10.0,10.0,unknown
675878199931371520,None,11.0,10.0,unknown
675853064436391936,None,88.0,80.0,unknown
675845657354215424,Pepper,10.0,10.0,pupper
675822767435051008,None,10.0,10.0,unknown
675820929667219457,None,11.0,10.0,unknown
675798442703122432,Bernie,10.0,10.0,unknown
675781562965868544,Buddah,11.0,10.0,unknown
675740360753160193,None,12.0,10.0,pupper
675710890956750848,Lenny,12.0,10.0,unknown
675706639471788032,None,10.0,10.0,unknown
675534494439489536,None,11.0,10.0,unknown
675531475945709568,Ellie,10.0,10.0,unknown
675522403582218240,Sammy,10.0,10.0,unknown
675517828909424640,None,12.0,10.0,unknown
675501075957489664,None,13.0,10.0,unknown
675497103322386432,Reggie,11.0,10.0,unknown
675489971617296384,None,10.0,10.0,unknown
675483430902214656,None,5.0,10.0,unknown
675432746517426176,None,12.0,10.0,unknown
675372240448454658,None,13.0,10.0,unknown
675362609739206656,Daisy,12.0,10.0,unknown
675354435921575936,None,13.0,10.0,unknown
675334060156301312,None,12.0,10.0,pupper
675166823650848770,Arnold,10.0,10.0,unknown
675153376133427200,None,1.0,10.0,unknown
675149409102012420,None,12.0,10.0,unknown
675147105808306176,None,10.0,10.0,unknown
675146535592706048,Coops,7.0,10.0,unknown
675145476954566656,None,9.0,10.0,unknown
675135153782571009,Steven,5.0,10.0,unknown
675113801096802304,Zuzu,10.0,10.0,pupper
675111688094527488,Oliver,8.0,10.0,unknown
675109292475830276,None,9.0,10.0,unknown
675047298674663426,None,11.0,10.0,unknown
675015141583413248,Moe,10.0,10.0,unknown
675006312288268288,Mollie,10.0,10.0,pupper
675003128568291329,Laela,12.0,10.0,unknown
674805413498527744,None,10.0,10.0,unknown
674800520222154752,Tedders,11.0,10.0,unknown
674790488185167872,None,13.0,10.0,unknown
674788554665512960,Maggie,9.0,10.0,unknown
674781762103414784,None,8.0,10.0,unknown
674774481756377088,Superpup,11.0,10.0,pupper
674767892831932416,None,12.0,10.0,unknown
674764817387900928,None,10.0,10.0,unknown
674752233200820224,None,12.0,10.0,unknown
674743008475090944,Sophie,10.0,10.0,unknown
674739953134403584,None,11.0,10.0,unknown
674737130913071104,Rufio,10.0,10.0,pupper
674690135443775488,Patrick,3.0,10.0,unknown
674670581682434048,Jeb,9.0,10.0,unknown
674664755118911488,Rodman,10.0,10.0,unknown
674646392044941312,None,5.0,10.0,unknown
674644256330530816,None,11.0,10.0,unknown
674638615994089473,None,12.0,10.0,pupper
674632714662858753,None,5.0,10.0,unknown
674468880899788800,Louis,13.0,10.0,unknown
674447403907457024,None,10.0,10.0,pupper
674436901579923456,Bailey,9.0,10.0,unknown
674422304705744896,Ava,12.0,10.0,unknown
674416750885273600,Jonah,10.0,10.0,unknown
674410619106390016,Lenny,10.0,10.0,unknown
674394782723014656,Gary,8.0,10.0,unknown
674372068062928900,Chesney,10.0,10.0,unknown
674318007229923329,Lennon,8.0,10.0,pupper
674307341513269249,None,12.0,10.0,unknown
674291837063053312,Kenny,11.0,10.0,unknown
674271431610523648,None,10.0,10.0,unknown
674269164442398721,Bob,8.0,10.0,unknown
674265582246694913,Henry,2.0,10.0,unknown
674262580978937856,Gus,9.0,10.0,pupper
674255168825880576,Bobbay,10.0,10.0,unknown
674082852460433408,None,11.0,10.0,unknown
674075285688614912,Mitch,11.0,10.0,unknown
674063288070742018,Earl,5.0,10.0,unknown
674053186244734976,Stanley,10.0,10.0,unknown
674051556661161984,Lucy,10.0,10.0,unknown
674045139690631169,None,3.0,10.0,unknown
674042553264685056,None,12.0,10.0,unknown
674038233588723717,Kaiya,12.0,10.0,pupper
674036086168010753,Daisy,9.0,10.0,unknown
674024893172875264,None,10.0,10.0,unknown
674019345211760640,Acro,10.0,10.0,unknown
674014384960745472,Aiden,11.0,10.0,unknown
674008982932058114,None,10.0,10.0,unknown
673956914389192708,None,10.0,10.0,pupper
673919437611909120,Obie,11.0,10.0,pupper
673906403526995968,None,3.0,10.0,unknown
673887867907739649,None,10.0,10.0,unknown
673715861853720576,None,4.0,10.0,unknown
673711475735838725,None,10.0,10.0,unknown
673709992831262724,None,12.0,10.0,unknown
673708611235921920,Riley,12.0,10.0,unknown
673707060090052608,Raymond,10.0,10.0,pupper
673705679337693185,Dot,8.0,10.0,unknown
673700254269775872,None,3.0,10.0,unknown
673697980713705472,Pickles,8.0,10.0,pupper
673689733134946305,None,11.0,10.0,unknown
673688752737402881,Larry,9.0,10.0,unknown
673686845050527744,George,11.0,10.0,unknown
673680198160809984,Shnuggles,13.0,10.0,unknown
673662677122719744,Kendall,12.0,10.0,unknown
673656262056419329,Albert,10.0,10.0,pupper
673636718965334016,None,10.0,10.0,unknown
673612854080196609,Jeffri,7.0,10.0,pupper
673583129559498752,Sandy,11.0,10.0,unknown
673580926094458881,None,8.0,10.0,unknown
673576835670777856,None,7.0,10.0,unknown
673363615379013632,None,11.0,10.0,pupper
673359818736984064,Steve,8.0,10.0,unknown
673355879178194945,Koda,11.0,10.0,unknown
673352124999274496,None,12.0,10.0,unknown
673350198937153538,Bella,9.0,10.0,unknown
673345638550134785,Gerald,7.0,10.0,unknown
673343217010679808,None,11.0,10.0,unknown
673342308415348736,Django,10.0,10.0,pupper
673320132811366400,Frankie,11.0,10.0,unknown
673317986296586240,None,10.0,10.0,unknown
673295268553605120,Eve,8.0,10.0,pupper
673270968295534593,Mac,11.0,10.0,unknown
673240798075449344,None,6.0,10.0,unknown
673213039743795200,Dexter,10.0,10.0,unknown
673148804208660480,Fletcher,8.0,10.0,pupper
672997845381865473,Kenzie,12.0,10.0,unknown
672995267319328768,Pumpkin,8.0,10.0,unknown
672988786805112832,Schnozz,10.0,10.0,pupper
672984142909456390,None,9.0,10.0,unknown
672980819271634944,None,5.0,10.0,unknown
672975131468300288,Chuckles,10.0,10.0,pupper
672970152493887488,Chet,7.0,10.0,pupper
672968025906282496,Gustaf,11.0,10.0,unknown
672964561327235073,Terry,10.0,10.0,unknown
672902681409806336,Jimison,9.0,10.0,unknown
672898206762672129,Cheryl,11.0,10.0,pupper
672884426393653248,None,6.0,10.0,unknown
672877615439593473,Oscar,8.0,10.0,unknown
672834301050937345,Ed,10.0,10.0,unknown
672828477930868736,Jerry,9.0,10.0,unknown
672640509974827008,Leonidas,9.0,10.0,unknown
672622327801233409,None,12.0,10.0,pupper
672614745925664768,Norman,6.0,10.0,pupper
672609152938721280,Caryl,9.0,10.0,unknown
672604026190569472,None,11.0,10.0,unknown
672594978741354496,Scott,9.0,10.0,pupper
672591762242805761,Taz,10.0,10.0,unknown
672591271085670400,None,8.0,10.0,unknown
672538107540070400,Darby,7.0,10.0,unknown
672523490734551040,None,10.0,10.0,unknown
672488522314567680,Jackie,10.0,10.0,unknown
672482722825261057,None,10.0,10.0,unknown
672481316919734272,Jazz,12.0,10.0,pupper
672475084225949696,Buddy,8.0,10.0,unknown
672466075045466113,Franq,12.0,10.0,unknown
672272411274932228,Pippin,11.0,10.0,unknown
672267570918129665,None,10.0,10.0,unknown
672264251789176834,Kreg,10.0,10.0,unknown
672256522047614977,None,8.0,10.0,unknown
672254177670729728,Rolf,11.0,10.0,pupper
672248013293752320,None,10.0,10.0,unknown
672245253877968896,Snickers,12.0,10.0,unknown
672239279297454080,Ridley,7.0,10.0,unknown
672231046314901505,None,5.0,10.0,unknown
672222792075620352,Cal,9.0,10.0,unknown
672205392827572224,Opal,9.0,10.0,pupper
672169685991993344,Bradley,10.0,10.0,unknown
672160042234327040,Bubba,8.0,10.0,pupper
672139350159835138,None,12.0,10.0,unknown
672125275208069120,None,11.0,10.0,unknown
672095186491711488,Tuco,9.0,10.0,unknown
672082170312290304,Patch,11.0,10.0,unknown
672068090318987265,Gizmo,7.0,10.0,unknown
671896809300709376,Lola,10.0,10.0,unknown
671891728106971137,Mojo,11.0,10.0,unknown
671882082306625538,Batdog,11.0,10.0,unknown
671879137494245376,Brad,5.0,10.0,unknown
671874878652489728,Mia,10.0,10.0,unknown
671866342182637568,Dylan,10.0,10.0,unknown
671855973984772097,None,8.0,10.0,unknown
671789708968640512,None,13.0,10.0,unknown
671768281401958400,None,10.0,10.0,unknown
671763349865160704,Mark,9.0,10.0,unknown
671744970634719232,None,6.0,10.0,unknown
671743150407421952,None,11.0,10.0,unknown
671735591348891648,Oscar,11.0,10.0,unknown
671561002136281088,None,13.0,10.0,unknown
671547767500775424,Marley,10.0,10.0,unknown
671544874165002241,None,6.0,10.0,unknown
671542985629241344,JD,10.0,10.0,unknown
671538301157904385,Baxter,8.0,10.0,unknown
671536543010570240,Reginald,9.0,10.0,unknown
671533943490011136,None,6.0,10.0,unknown
671528761649688577,Jax,10.0,10.0,unknown
671520732782923777,Alejandro,10.0,10.0,unknown
671518598289059840,Scruffers,9.0,10.0,unknown
671511350426865664,Hammond,8.0,10.0,unknown
671504605491109889,Charlie,11.0,10.0,unknown
671497587707535361,Pip,11.0,10.0,unknown
671488513339211776,Julius,8.0,10.0,unknown
671486386088865792,Malcolm,10.0,10.0,unknown
671485057807351808,Penelope,11.0,10.0,unknown
671390180817915904,None,7.0,10.0,unknown
671362598324076544,Tanner,11.0,10.0,unknown
671357843010908160,None,9.0,10.0,unknown
671355857343524864,Lou,10.0,10.0,unknown
671347597085433856,Lola,9.0,10.0,unknown
671186162933985280,Sparky,10.0,10.0,unknown
671182547775299584,None,12.0,10.0,unknown
671166507850801152,Herm,10.0,10.0,unknown
671163268581498880,None,8.0,10.0,unknown
671159727754231808,Anthony,5.0,10.0,unknown
671154572044468225,Holly,11.0,10.0,unknown
671151324042559489,None,12.0,10.0,unknown
671147085991960577,None,9.0,10.0,unknown
671141549288370177,None,9.0,10.0,unknown
671138694582165504,None,10.0,10.0,unknown
671134062904504320,Clarence,8.0,10.0,unknown
671122204919246848,None,4.0,10.0,unknown
671115716440031232,Phred,6.0,10.0,unknown
671109016219725825,Toby,8.0,10.0,unknown
670995969505435648,None,12.0,10.0,unknown
670842764863651840,None,420.0,10.0,unknown
670840546554966016,Colby,10.0,10.0,unknown
670838202509447168,None,4.0,10.0,unknown
670833812859932673,Jett,7.0,10.0,unknown
670832455012716544,Amy,10.0,10.0,unknown
670826280409919488,None,2.0,10.0,unknown
670823764196741120,Remington,12.0,10.0,unknown
670822709593571328,None,10.0,10.0,unknown
670815497391357952,Sage,10.0,10.0,unknown
670811965569282048,Maggie,10.0,10.0,unknown
670807719151067136,Andy,11.0,10.0,unknown
